platform_id,video_id,watch_count,total_time_watched,price_per_watch
118,651,886214,32789918,0.33
162,427,1496,41888,0.47
24,1447,417974,13375168,0.15
162,474,1502,55574,0.37
162,1479,1498,23968,0.11
160,305,1999,57971,0.34
160,622,2003,76114,0.35
158,701,1501,55537,0.43
88,634,317328,7933200,0.47
82,1994,872718,13963488,0.28
100,1026,466113,8856147,0.14
27,1385,230397,11519850,0.35
150,1005,663325,6633250,0.46
22,1084,366512,3298608,0.35
134,908,117081,4214916,0.14
98,1462,523757,3142542,0.14
1,1807,943479,34908723,0.41
25,455,653080,28082440,0.22
162,1722,1497,7485,0.16
129,1255,680886,23150124,0.44
160,86,1996,101796,0.46
161,1541,1499,23984,0.27
124,1829,663559,27869478,0.28
131,1291,913192,9131920,0.49
145,867,231943,11365207,0.25
162,1069,1498,8988,0.46
80,457,758543,30341720,0.13
45,876,105062,2836674,0.35
6,1821,148167,3704175,0.47
102,1940,514704,18014640,0.17
160,1134,1999,41979,0.11
139,1787,864540,10374480,0.38
161,1215,1501,9006,0.38
33,1907,774070,6966630,0.26
160,1797,1997,109835,0.32
89,282,74825,1272025,0.26
23,1186,738357,37656207,0.11
160,498,2000,18000,0.36
9,1416,504142,22686390,0.18
26,1176,478373,13872817,0.12
11,1360,442265,4864915,0.39
161,1468,1502,58578,0.17
158,1038,1494,20916,0.11
47,1375,619506,31594806,0.46
161,629,1498,7490,0.15
160,1257,2005,56140,0.18
159,1829,1511,63462,0.33
25,1133,8332,83320,0.12
153,1661,807318,47631762,0.35
132,1710,186006,3162102,0.18
158,1078,1503,55611,0.42
157,515,754366,20367882,0.18
160,655,2000,54000,0.36
162,411,1503,43587,0.15
50,761,633222,16463772,0.2
101,114,107926,6475560,0.31
98,1170,442353,9731766,0.22
160,418,2005,92230,0.49
159,469,1508,18096,0.26
89,919,661794,34413288,0.31
84,958,612153,17140284,0.35
160,1112,1997,47928,0.18
77,1695,882745,19420390,0.12
160,212,1998,67932,0.27
161,1537,1503,24048,0.27
20,1855,798658,20765108,0.38
90,1993,24332,632632,0.17
102,533,615227,14150221,0.15
62,1756,948692,17076456,0.34
53,630,741770,34863190,0.15
162,381,1498,80892,0.18
18,1678,831924,27453492,0.13
124,1827,832943,25821233,0.49
105,1910,658793,19104997,0.35
143,1909,515307,21127587,0.22
121,1362,256561,10519001,0.25
76,857,947401,29369431,0.45
161,48,1501,57038,0.3
33,943,319261,2234827,0.32
71,707,296618,7712068,0.28
158,1932,1500,79500,0.24
78,1398,62411,686521,0.48
110,1601,545311,3271866,0.14
65,1069,414090,2484540,0.47
7,338,28691,1549314,0.19
107,1178,605393,28453471,0.39
133,663,310160,1860960,0.27
67,268,498352,14950560,0.43
158,1557,1504,45120,0.35
38,130,768528,23055840,0.36
115,843,402260,11263280,0.48
158,636,1507,82885,0.2
51,804,127705,1404755,0.24
162,1542,1500,61500,0.35
159,193,1511,39286,0.27
40,96,106922,3421504,0.23
124,1193,732727,30774534,0.44
85,855,402245,10056125,0.37
74,376,917546,48629938,0.32
49,1966,742302,29692080,0.47
124,1445,877832,27212792,0.14
161,760,1503,79659,0.17
130,1774,885827,6200789,0.11
158,308,1504,40608,0.28
159,489,1513,12104,0.49
138,1892,294948,5014116,0.12
29,1254,87875,878750,0.27
154,1912,320103,2560824,0.37
100,570,252795,5055900,0.17
9,170,512000,7680000,0.25
131,77,306624,3679488,0.16
14,1362,340142,13945822,0.35
28,552,358975,10051300,0.15
42,236,854347,9397817,0.44
159,631,1509,48288,0.25
28,1549,362059,19913245,0.17
125,296,616477,35139189,0.23
7,570,218894,4377880,0.1
22,931,207192,2071920,0.37
160,215,1993,27902,0.37
160,1097,2006,80240,0.23
160,508,2003,80120,0.29
160,106,2002,38038,0.31
40,1966,320847,12833880,0.34
75,1015,651995,25427805,0.23
162,1691,1495,71760,0.49
145,634,740514,18512850,0.13
139,1025,77753,2488096,0.22
159,1415,1512,13608,0.2
162,968,1492,32824,0.27
161,713,1504,55648,0.41
162,1028,1499,23984,0.17
80,1271,815773,29367828,0.36
28,1062,174294,4357350,0.23
101,407,901013,17119247,0.25
162,1572,1498,41944,0.3
162,1809,1499,25483,0.41
161,667,1500,24000,0.14
156,284,691375,38717000,0.5
119,594,843273,16022187,0.36
116,1180,39724,2383440,0.41
60,1826,521798,6783374,0.49
31,104,620770,14277710,0.42
121,559,685189,15074158,0.17
20,1165,334238,8690188,0.24
20,1495,112925,4065300,0.17
162,7,1498,8988,0.43
161,1131,1498,73402,0.26
128,615,338344,3045096,0.3
162,602,1502,49566,0.19
36,917,114940,2413740,0.38
14,1583,288378,6344316,0.37
161,1962,1503,43587,0.26
3,783,908642,7269136,0.37
100,1902,723758,28950320,0.35
79,225,860276,23227452,0.18
151,1504,874052,49820964,0.23
39,201,391028,19160372,0.39
40,537,662286,9272004,0.4
157,559,826978,18193516,0.2
159,1503,1509,58851,0.48
139,1685,940557,20692254,0.28
125,1494,354578,15956010,0.27
55,1607,310223,6204460,0.11
24,1585,184409,11064540,0.32
100,1916,1749,17490,0.38
161,1408,1502,15020,0.43
160,1260,2003,48072,0.34
161,399,1499,80946,0.49
159,1508,1511,15110,0.47
21,176,349096,12218360,0.43
43,610,284104,7670808,0.35
158,646,1499,37475,0.25
160,805,1999,97951,0.31
149,822,705603,5644824,0.12
55,946,846459,10157508,0.49
158,1863,1496,82280,0.23
115,445,715959,11455344,0.26
126,957,453116,4078044,0.22
61,606,933561,5601366,0.38
99,1924,181755,7088445,0.35
114,146,491516,17694576,0.17
161,44,1501,7505,0.18
65,273,385117,8087457,0.15
56,120,660198,3300990,0.13
161,1206,1505,70735,0.38
158,325,1497,14970,0.27
161,1632,1501,31521,0.2
82,1590,840868,23544304,0.38
162,1149,1499,43471,0.42
162,1750,1502,13518,0.37
17,1961,811664,34901552,0.43
144,789,826541,28102394,0.23
68,1570,309476,8046376,0.44
56,1368,547870,21914800,0.31
162,1390,1503,75150,0.18
160,233,2001,38019,0.35
31,1491,637013,17199351,0.2
99,1850,253093,3796395,0.37
72,1731,944762,29287622,0.28
46,745,194498,8168916,0.46
159,557,1506,40662,0.49
67,1560,308869,5559642,0.35
162,472,1497,74850,0.27
71,22,656154,36744624,0.17
161,1913,1500,78000,0.31
26,1020,466246,20514824,0.41
142,207,62889,943335,0.24
28,1052,293623,1468115,0.17
105,229,891867,22296675,0.16
27,452,770458,10786412,0.35
90,583,599048,29353352,0.5
159,1473,1510,87580,0.36
109,1517,985269,30543339,0.38
162,92,1497,40419,0.19
129,927,664077,33867927,0.24
159,1473,1509,87522,0.12
75,1409,265705,4516985,0.34
102,792,37601,338409,0.24
146,250,788949,11045286,0.42
160,191,1999,103948,0.12
19,554,593326,18986432,0.44
103,1519,302310,6953130,0.32
97,342,521290,3649030,0.31
72,1634,177197,6024698,0.4
159,705,1513,49929,0.45
160,1676,2001,22011,0.36
55,811,395307,20160657,0.2
4,1610,108229,4004473,0.1
89,1848,165862,4478274,0.4
86,5,220224,5946048,0.48
111,153,894849,41163054,0.48
157,294,422408,18585952,0.41
61,1458,383765,21490840,0.42
19,805,378189,18531261,0.25
106,1083,956499,47824950,0.32
131,1995,703747,23223651,0.37
91,1427,924299,22183176,0.28
162,35,1500,30000,0.43
160,310,2007,44154,0.39
152,1904,474032,18487248,0.49
2,1731,421299,13060269,0.49
159,205,1507,36168,0.43
58,1957,573721,26391166,0.22
162,89,1505,39130,0.13
15,1292,960634,23055216,0.38
81,742,31637,1202206,0.4
110,218,976625,25392250,0.31
55,1813,108628,3150212,0.37
159,462,1508,27144,0.38
158,1344,1502,42056,0.31
115,1128,900493,12606902,0.11
99,1665,873867,40197882,0.46
162,12,1498,37450,0.11
9,1920,825042,10725546,0.25
85,555,291685,3208535,0.3
114,288,996484,15943744,0.48
159,419,1511,61951,0.4
108,1118,817158,10623054,0.5
109,1230,781904,40659008,0.48
161,1655,1503,60120,0.17
161,496,1495,77740,0.42
0,748,82577,4624312,0.11
162,429,1496,8976,0.28
159,453,1514,36336,0.38
57,1948,876217,31543812,0.12
51,501,104177,3125310,0.44
16,916,408143,15917577,0.29
106,1897,991597,51563044,0.27
119,23,432856,2164280,0.39
158,1082,1501,22515,0.1
126,1155,769563,25395579,0.17
159,941,1509,34707,0.13
18,105,412363,9484349,0.22
89,1412,61377,2639211,0.33
162,952,1501,40527,0.36
160,114,2005,120300,0.13
98,221,531329,8501264,0.3
99,1776,120359,2166462,0.46
114,1450,746480,18662000,0.41
162,51,1500,40500,0.42
28,1089,597159,17317611,0.12
68,1407,361954,4343448,0.12
162,1527,1495,17940,0.46
102,808,595829,6554119,0.43
103,505,292889,11715560,0.18
158,1093,1498,26964,0.46
162,1932,1505,79765,0.22
160,1018,2006,90270,0.28
111,1927,101581,2945849,0.32
55,739,402535,6038025,0.12
158,1736,1505,15050,0.44
46,1647,115706,4628240,0.21
125,954,603000,19296000,0.34
160,1668,2005,84210,0.47
162,600,1502,60080,0.41
162,1338,1497,62874,0.16
15,1671,649912,19497360,0.36
160,72,2001,68034,0.12
19,269,289634,6082314,0.31
117,772,614634,6760974,0.43
112,391,321731,16730012,0.43
16,268,398476,11954280,0.38
30,326,29320,351840,0.47
104,737,177597,5327910,0.25
7,1630,889071,26672130,0.2
160,963,1998,49950,0.28
26,405,401302,14446872,0.3
101,1119,15459,834786,0.18
162,468,1500,49500,0.14
37,1240,228558,2057022,0.2
161,1582,1501,69046,0.4
153,1639,300620,13227280,0.14
83,1271,351545,12655620,0.44
142,1123,390414,3123312,0.29
10,1601,667989,4007934,0.27
142,54,764005,39728260,0.19
21,1861,704263,33804624,0.25
92,1610,352021,13024777,0.18
159,1206,1513,71111,0.18
158,1271,1503,54108,0.32
34,821,989976,22769448,0.18
3,1780,930722,44674656,0.3
158,821,1505,34615,0.36
102,287,281591,7039775,0.24
141,1651,842001,48836058,0.2
160,776,2000,70000,0.3
34,1588,616927,12338540,0.11
142,1098,517497,3104982,0.35
103,325,716553,7165530,0.13
159,403,1502,12016,0.4
56,869,345023,2760184,0.48
160,1664,2006,48144,0.27
159,1379,1510,63420,0.31
162,1423,1499,43471,0.42
61,1195,337081,12471997,0.17
74,1502,561199,2805995,0.39
161,1590,1502,42056,0.43
127,275,358378,17202144,0.11
95,1450,13535,338375,0.47
159,307,1513,7565,0.35
57,498,623045,5607405,0.15
160,1526,1996,107784,0.14
47,1810,158735,2222290,0.24
100,1161,783251,4699506,0.37
110,221,202050,3232800,0.31
162,1419,1496,35904,0.46
158,868,1500,46500,0.12
149,1581,440354,22017700,0.34
43,1402,135067,5942948,0.34
160,646,2000,50000,0.26
162,1114,1504,25568,0.31
67,723,536693,15564097,0.48
0,1463,850349,28061517,0.2
137,1081,414518,19482346,0.2
139,235,386746,6574682,0.22
160,65,2000,14000,0.23
160,630,1998,93906,0.5
19,389,836003,35948129,0.2
161,833,1502,67590,0.37
11,1382,500354,17012036,0.38
154,1416,906345,40785525,0.49
159,1166,1515,39390,0.22
6,214,305241,1526205,0.5
150,319,131561,2104976,0.37
92,329,856461,28263213,0.45
137,818,892539,11603007,0.39
17,134,76331,3358564,0.5
18,668,310772,16781688,0.49
15,74,375132,9753432,0.17
10,1413,486145,23334960,0.45
68,9,2574,97812,0.5
89,1979,178320,9807600,0.49
158,328,1502,39052,0.15
132,910,990437,7923496,0.35
3,147,961269,14419035,0.13
161,535,1496,13464,0.2
135,1731,650757,20173467,0.4
160,770,1998,43956,0.21
108,1303,312913,13768172,0.15
158,1906,1498,58422,0.34
162,1283,1496,23936,0.3
160,1568,1999,19990,0.33
30,692,711576,32020920,0.14
55,221,990802,15852832,0.31
135,1919,769750,33869000,0.33
11,1210,497755,29367545,0.5
110,50,700931,7710241,0.26
159,716,1510,42280,0.48
28,1886,674141,16853525,0.12
161,989,1501,16511,0.26
45,107,701047,14721987,0.21
158,1458,1497,83832,0.27
85,34,883142,14130272,0.44
159,1946,1512,49896,0.13
137,1071,136295,2180720,0.34
1,1997,899150,19781300,0.48
74,1062,44085,1102125,0.37
71,1686,766089,20684403,0.23
63,775,397116,19855800,0.11
130,748,459479,25730824,0.45
90,1979,252851,13906805,0.37
146,1756,670565,12070170,0.41
162,1297,1509,31689,0.13
162,1144,1507,40689,0.2
158,1856,1499,19487,0.23
34,1884,772444,6179552,0.22
42,1865,757554,7575540,0.46
81,959,262024,6812624,0.35
162,278,1500,16500,0.38
53,209,837076,8370760,0.2
158,1189,1496,25432,0.44
159,1126,1512,21168,0.17
161,334,1494,77688,0.23
161,1993,1503,39078,0.43
160,1881,2001,86043,0.34
158,1840,1500,43500,0.12
160,507,2004,24048,0.34
130,169,152635,4731685,0.42
159,451,1514,40878,0.12
65,1488,278963,5579260,0.49
95,1371,496755,28811790,0.44
26,142,324373,4216849,0.19
161,1328,1491,16401,0.37
137,413,651919,26076760,0.36
28,1709,448801,19747244,0.12
159,136,1510,52850,0.38
155,1658,665038,19951140,0.5
160,949,2001,92046,0.32
162,549,1499,8994,0.17
52,1558,789372,6314976,0.35
67,617,151966,5318810,0.36
161,1196,1497,23952,0.44
51,1206,65851,3094997,0.14
160,1039,2003,106159,0.37
160,1620,2001,16008,0.26
143,259,461626,10155772,0.49
158,1346,1501,66044,0.23
55,1663,382155,18725595,0.41
143,1725,976248,40026168,0.32
38,1314,271813,7067138,0.27
54,1312,560186,15685208,0.31
70,1033,318094,16858982,0.19
161,85,1497,61377,0.12
62,1308,891988,5351928,0.38
159,910,1507,12056,0.16
126,433,735187,33083415,0.48
160,351,2003,46069,0.47
159,805,1512,74088,0.46
129,1914,495459,24277491,0.46
68,277,554492,20516204,0.44
17,644,895929,48380166,0.34
160,1209,2004,30060,0.43
64,158,115672,1388064,0.11
158,1796,1501,34523,0.23
160,429,1997,11982,0.48
78,684,968597,30026507,0.42
119,838,658347,39500820,0.2
157,1004,554415,17741280,0.25
159,737,1512,45360,0.39
161,64,1499,25483,0.38
161,780,1500,39000,0.2
76,482,948689,39844938,0.33
162,1971,1500,37500,0.42
40,764,184088,3497672,0.42
157,674,933454,20535988,0.38
161,391,1502,78104,0.21
121,1286,226568,4304792,0.26
102,709,111067,4331613,0.26
112,1332,38196,420156,0.28
109,994,890203,23145278,0.38
162,1277,1501,34523,0.48
88,5,907482,24502014,0.28
48,157,135539,2575241,0.43
25,405,837283,30142188,0.11
158,978,1494,43326,0.49
95,1413,113256,5436288,0.49
159,1069,1512,9072,0.25
51,272,223573,5812898,0.19
152,191,102464,5328128,0.19
119,1940,985698,34499430,0.14
92,665,143482,3300086,0.34
160,1173,2000,30000,0.37
158,1180,1503,90180,0.4
51,1715,314702,18882120,0.1
32,201,986754,48350946,0.24
160,1645,2001,52026,0.38
110,149,730635,27764130,0.35
1,1192,796735,16731435,0.32
134,473,79063,2371890,0.46
46,604,125314,3759420,0.26
162,395,1495,43355,0.2
120,1267,231689,5097158,0.31
161,1707,1496,16456,0.11
83,1064,867264,29486976,0.19
126,140,794029,24614899,0.13
161,1827,1503,46593,0.33
145,671,337872,19258704,0.11
161,1514,1500,18000,0.18
45,1518,829276,30683212,0.42
67,1798,196930,5514040,0.22
150,1777,570987,3996909,0.37
162,1528,1500,25500,0.32
114,1717,132844,6642200,0.33
70,123,656639,39398340,0.39
5,91,465693,4656930,0.44
135,723,574924,16672796,0.17
133,976,912258,12771612,0.37
75,583,451374,22117326,0.12
13,1444,138030,7177560,0.33
32,1777,563406,3943842,0.49
10,837,557008,31749456,0.23
134,768,175623,9308019,0.44
93,186,954332,21949636,0.21
162,87,1497,89820,0.13
27,252,815601,15496419,0.31
158,1435,1497,14970,0.16
2,270,551467,11029340,0.27
161,1827,1499,46469,0.46
60,1899,482458,18815862,0.25
49,397,192416,5580064,0.11
158,741,1500,81000,0.16
2,1606,489188,13208076,0.14
82,612,734582,12487894,0.33
160,967,1994,61814,0.16
128,1134,59746,1254666,0.16
160,1141,2004,14028,0.17
120,1487,674551,28331142,0.26
160,1829,2000,84000,0.25
158,1854,1496,8976,0.4
78,1728,203823,6726159,0.42
42,1529,187044,10474464,0.39
4,1233,10038,481824,0.26
162,1553,1495,64285,0.41
98,1885,383786,22259588,0.41
52,828,124737,3243162,0.18
160,1064,1998,67932,0.16
159,910,1512,12096,0.23
64,1101,357566,20738828,0.35
52,1674,971887,15550192,0.3
34,1679,928796,11145552,0.49
127,531,936543,25286661,0.33
24,555,590905,6499955,0.47
18,476,840807,13452912,0.12
158,1681,1496,85272,0.47
92,1044,305272,14958328,0.41
118,55,433481,7802658,0.11
160,1378,2001,50025,0.3
160,1665,2002,92092,0.18
152,829,124412,4230008,0.26
125,934,116748,1867968,0.44
158,486,1496,46376,0.25
127,1109,184661,5355169,0.39
158,1026,1505,28595,0.47
158,134,1500,66000,0.5
60,840,732514,13917766,0.26
55,1121,766415,23758865,0.39
158,1939,1502,70594,0.37
158,1969,1501,34523,0.14
17,1572,687445,19248460,0.3
162,1720,1499,65956,0.13
81,821,223003,5129069,0.29
11,110,506562,25834662,0.47
90,169,953087,29545697,0.3
127,287,350302,8757550,0.43
138,878,598221,20937735,0.25
122,1030,963325,14449875,0.24
69,132,952530,9525300,0.47
161,1364,1504,34592,0.4
53,1476,264119,7659451,0.2
30,1380,7657,191425,0.18
137,1667,107124,4606332,0.23
31,634,273260,6831500,0.36
162,1221,1501,28519,0.44
162,1161,1503,9018,0.38
17,1948,716687,25800732,0.26
17,912,338333,9473324,0.35
143,809,401356,12843392,0.18
73,1009,386282,21631792,0.22
158,1661,1502,88618,0.41
90,110,244489,12468939,0.2
159,608,1504,60160,0.43
39,894,566697,11333940,0.39
161,1502,1500,7500,0.16
148,869,32153,257224,0.43
33,1738,205924,2059240,0.41
127,155,202889,7101115,0.14
65,813,311987,3743844,0.26
99,318,273277,6285371,0.33
53,1140,931455,24217830,0.25
111,937,773086,9277032,0.32
161,1652,1503,37575,0.3
162,1940,1502,52570,0.41
49,1975,405904,3247232,0.13
104,909,156933,8474382,0.31
160,1347,2004,14028,0.28
102,1082,617437,9261555,0.37
52,187,779142,6233136,0.34
145,1652,194800,4870000,0.25
120,501,797276,23918280,0.2
161,1840,1500,43500,0.34
161,1766,1503,13527,0.28
161,599,1501,78052,0.32
126,1558,874025,6992200,0.12
135,1586,323953,3563483,0.17
158,121,1497,37425,0.41
95,1007,171450,2057400,0.45
147,285,469374,22529952,0.4
147,1232,625925,10014800,0.42
101,904,373968,22064112,0.39
161,1215,1499,8994,0.2
161,1128,1500,21000,0.36
125,1640,775022,31000880,0.32
103,797,419697,6295455,0.31
109,1945,453206,24926330,0.23
158,661,1505,39130,0.33
160,538,2000,78000,0.15
22,827,101553,2031060,0.28
160,990,1997,71892,0.41
162,510,1499,13491,0.21
109,615,202336,1821024,0.43
115,1326,333044,15986112,0.4
158,375,1495,25415,0.22
133,667,552027,8832432,0.41
11,644,323176,17451504,0.22
113,1460,648492,18157776,0.41
155,987,485049,25222548,0.23
24,458,595340,29171660,0.47
158,225,1500,40500,0.34
131,709,619314,24153246,0.38
161,1631,1501,12008,0.21
47,1113,794718,18278514,0.46
28,1664,447686,10744464,0.42
105,310,662997,14585934,0.35
24,1241,468194,7022910,0.4
159,553,1508,15080,0.12
7,1303,49126,2161544,0.12
87,1448,967176,10638936,0.33
115,964,598221,33500376,0.3
149,779,632756,7593072,0.27
92,941,373272,8585256,0.34
36,1540,60149,721788,0.49
115,1513,513512,24135064,0.12
75,521,11755,105795,0.31
147,1213,677070,6093630,0.34
34,40,733191,28594449,0.35
124,785,287086,8325494,0.22
58,435,734783,10286962,0.49
100,685,108082,5944510,0.34
34,1732,937095,11245140,0.37
144,473,15483,464490,0.32
33,972,743535,10409490,0.21
70,1,122960,6885760,0.24
161,1487,1502,63084,0.44
43,391,578474,30080648,0.19
57,962,151314,4539420,0.18
50,1646,750863,33037972,0.42
45,1990,664167,4649169,0.48
98,1596,497814,17921304,0.45
78,417,593194,4745552,0.15
158,975,1503,43587,0.14
116,432,671108,30199860,0.41
136,456,688013,17888338,0.36
104,1511,922748,37832668,0.37
147,1743,160389,1122723,0.28
159,303,1513,45390,0.33
162,68,1501,85557,0.42
161,607,1502,61582,0.24
160,1794,1997,61907,0.44
81,1403,717877,12921786,0.47
159,1250,1506,61746,0.3
46,1909,442140,18127740,0.43
161,306,1499,62958,0.21
118,1556,727294,37091994,0.29
5,1456,781660,26576440,0.3
158,1141,1499,10493,0.17
32,577,588104,18819328,0.49
159,1872,1506,16566,0.17
66,963,667048,16676200,0.44
160,1010,2000,104000,0.39
160,1407,1998,23976,0.4
19,489,601091,4808728,0.27
162,482,1498,62916,0.26
121,1880,341659,9908111,0.34
153,170,603185,9047775,0.23
161,215,1496,20944,0.1
61,1642,112962,6438834,0.21
45,1068,672392,14792624,0.11
154,1247,25411,228699,0.11
36,1888,530062,30743596,0.47
58,665,828954,19065942,0.45
107,549,920870,5525220,0.47
160,1430,2001,36018,0.34
13,1747,106179,2442117,0.27
101,110,543559,27721509,0.47
56,491,71974,4102518,0.24
10,1055,146636,2052904,0.32
89,1295,169062,9636534,0.3
113,1071,677389,10838224,0.47
162,1811,1499,85443,0.11
122,1655,602862,24114480,0.21
162,272,1502,39052,0.41
93,1021,144306,5916546,0.23
37,1523,60153,3609180,0.48
26,1444,853078,44360056,0.3
161,1902,1501,60040,0.11
23,1077,229485,5278155,0.34
37,1732,374764,4497168,0.17
159,646,1508,37700,0.27
151,922,737978,29519120,0.45
21,1528,477494,8117398,0.14
123,774,348527,9061702,0.35
158,1358,1496,29920,0.33
158,519,1503,43587,0.32
18,462,875149,15752682,0.33
143,1554,728477,29139080,0.23
159,782,1505,42140,0.33
103,164,72999,3576951,0.41
117,1909,254855,10449055,0.25
138,1493,722919,26748003,0.3
158,586,1500,70500,0.31
159,1434,1513,59007,0.32
159,690,1510,34730,0.31
66,404,53193,3032001,0.43
160,1415,2001,18009,0.13
15,619,692956,17323900,0.5
134,1673,254444,10177760,0.36
50,1754,431463,18984372,0.42
26,371,59222,1598994,0.41
48,1262,935728,28071840,0.35
110,793,817806,30258822,0.11
71,1577,94921,3986682,0.2
56,1737,577604,31190616,0.33
79,920,179906,5217274,0.37
159,327,1513,54468,0.47
141,1325,104388,1670208,0.37
161,706,1503,54108,0.16
162,1219,1493,79129,0.3
161,1822,1497,68862,0.19
162,393,1498,37450,0.13
162,484,1500,15000,0.26
57,624,3497,17485,0.22
124,1664,46537,1116888,0.47
90,1961,669180,28774740,0.46
79,858,879190,28134080,0.28
120,686,897250,53835000,0.36
47,1077,800645,18414835,0.44
18,1082,323305,4849575,0.48
160,424,1994,57826,0.48
160,1752,1994,35892,0.45
102,1084,220908,1988172,0.13
145,1665,123132,5664072,0.44
159,1483,1505,34615,0.41
51,1634,743514,25279476,0.23
89,403,873829,6990632,0.11
37,1134,527101,11069121,0.24
162,698,1502,34546,0.37
76,677,426834,9817182,0.33
